specification,k,centroid_id,n,share_percent,z_bmi,z_triglycerides,z_ldl,z_hdl,z_age,z_waist_circumference
core6_operational_positive_weighted,14,K14-C03,3,0.4087193460490463,-0.25968508139042734,0.6763142435372729,5.667271764822459,-0.4110854608814519,-0.12629375017759933,-0.17523479973190068
core6_operational_positive_weighted,14,K14-C11,4,0.544959128065395,-0.015125070432476505,6.78528075268827,-0.04603458941989302,-1.03059605975068,-0.7660283876533547,0.2120895499178672
core6_operational_positive_weighted,15,K15-C14,52,7.084468664850137,1.0053015752895735,-0.12267599409599052,0.06962809424598405,-0.6003553898538359,-1.518470616346923,0.9693648615022419
core6_operational_positive_weighted,15,K15-C05,80,10.899182561307901,-0.43318512416440874,-0.31741157899709516,-0.1334765710840314,0.07575635879596967,0.7321888601124468,-0.4103631631769413
core6_operational_positive_weighted,15,K15-C08,77,10.490463215258854,-0.14842615692475192,-0.3884463878180943,-0.24617016445603865,0.012750263706365887,-1.1415073265320868,-0.2562752163772588
core6_operational_positive_weighted,15,K15-C11,70,9.536784741144414,0.7571430384560984,-0.370678424114687,-0.8952866032206763,-0.21404435396347646,0.48454964560570246,0.8789648474415045
core6_operational_positive_weighted,15,K15-C06,41,5.5858310626703,-0.4453717433689887,0.1047016049480898,1.701703263876107,-0.26511701788971487,-0.7161985457099245,-0.32548843121969284
core6_operational_positive_weighted,15,K15-C01,49,6.67574931880109,-1.0840020489376758,-0.7779182167326787,-0.116625601050254,2.1275482677155155,0.12976856686338764,-1.2379522038595336
core6_operational_positive_weighted,15,K15-C07,28,3.8147138964577656,-0.6477494130640615,2.5619670290479446,-0.41848119555918567,-0.5121107741741427,-0.11155332074267417,-0.5202206415043853
core6_operational_positive_weighted,15,K15-C02,71,9.673024523160763,-1.0660786611843132,-0.21425518630734905,0.8879644787997278,0.1552489691239013,0.3875866855593999,-1.1751186033950163
core6_operational_positive_weighted,15,K15-C04,56,7.629427792915531,-0.6078555612765459,-0.47492231918634575,-1.420122872713496,0.1090696645842206,0.3041267893222176,-0.6804134958780031
core6_operational_positive_weighted,15,K15-C09,63,8.583106267029974,-0.22401037503005336,0.676659222092983,0.7242620217372799,-0.7628650641926398,0.4318771777582363,-0.0775155769530675
core6_operational_positive_weighted,15,K15-C13,4,0.544959128065395,-0.015125070432476505,6.78528075268827,-0.04603458941989302,-1.03059605975068,-0.7660283876533547,0.2120895499178672
core6_operational_positive_weighted,15,K15-C15,33,4.4959128065395095,2.576025300214128,-0.32870237430650484,-0.361267675504185,-0.14967961641862162,-0.02123468947776858,2.2241508212935024
core6_operational_positive_weighted,15,K15-C12,44,5.994550408719346,0.48302699734266774,1.2595004919649697,-0.6391499430760078,-0.8552628713914643,0.03879905949356329,0.8089629690411422
core6_operational_positive_weighted,15,K15-C10,63,8.583106267029974,0.77369742205499,-0.39432670410860504,0.4829297323906976,0.6186491374187024,0.49476967668058397,0.734994454678108
core6_operational_positive_weighted,15,K15-C03,3,0.4087193460490463,-0.25968508139042734,0.6763142435372729,5.667271764822459,-0.4110854608814519,-0.12629375017759933,-0.17523479973190068
core6_operational_positive_weighted,16,K16-C05,50,6.811989100817439,-0.5113373326661589,-0.02582751047033413,1.665376003740956,-0.08660217362466385,-0.1642650964019668,-0.4344457444421043
core6_operational_positive_weighted,16,K16-C14,53,7.220708446866484,1.0569245021309333,-0.17328006728010642,0.1098182777110645,-0.5482643830945739,-1.4049842854608499,0.9797773247277546
core6_operational_positive_weighted,16,K16-C08,73,9.945504087193461,-0.30357187787740214,0.779276165215778,0.7092646992000315,-0.7428574848817208,0.2762613199794822,-0.1619072694298594
core6_operational_positive_weighted,16,K16-C10,50,6.811989100817439,0.2195791720838688,-0.6426284693664099,-1.4007077105221757,0.34541880249244306,0.17747701961733997,0.14243248481990362
core6_operational_positive_weighted,16,K16-C13,64,8.71934604904632,0.671400735328546,0.049887089267305215,-0.5836737109987513,-0.4837756785553767,0.6462890075804197,0.8164535005092431
core6_operational_positive_weighted,16,K16-C01,37,5.040871934604905,-1.1139926872367827,-0.6333828575984878,-0.56229721179119,2.2116463044486507,0.21281580482262663,-1.1961491983452304
core6_operational_positive_weighted,16,K16-C06,73,9.945504087193461,-0.28380606877258147,-0.3886841781426092,0.11980593790348928,0.334120620053515,0.7240472968957864,-0.27874715167863806
core6_operational_positive_weighted,16,K16-C04,45,6.130790190735695,-0.8554604414185466,-0.42872106611288874,-0.9781754353680681,-0.3456277372273448,0.5450836758184622,-0.9109126058037029
